movieId,imdbId,movieTitle,year,mainGenre,lineId,text,wordCount,provisionalLevel,qualityScore,clipAvailable,clipId
48774,206634,Children of Men,2006,Action,48774_003,Were your parents in New York when it happened?,9,B1,103,False,
48780,482571,"Prestige, The",2006,Drama,48780_001,"Haven't helped you get out of here, have they?",9,A2,104,False,
48780,482571,"Prestige, The",2006,Drama,48780_002,"I'll make it a little harder then, shall I?",9,A2,104,False,
48780,482571,"Prestige, The",2006,Drama,48780_003,"Oh, well, you think I can live like this?",9,A2,104,False,
48783,418689,Flags of Our Fathers,2006,Drama,48783_001,"Am I the only one getting a headache, here?",9,B1,104,False,
48783,418689,Flags of Our Fathers,2006,Drama,48783_002,"Hey, Doc, you wanna give us a hand, here?",9,A2,104,False,
48783,418689,Flags of Our Fathers,2006,Drama,48783_003,"So, why do you cut dead people's hair, anyway?",9,B1,104,False,
48791,434215,Flicka,2006,Children,48791_001,"Guess you changed your mind about mustangs, didn't you?",9,B1,104,False,
48791,434215,Flicka,2006,Children,48791_002,"They want to go to the rodeo, you know?",9,A2,104,False,
48791,434215,Flicka,2006,Children,48791_003,"Was it a lion, or was it a horse?",9,A2,104,False,
48825,417397,9th Company,2005,Action,48825_001,"Hello, drop it here How did you get here?",9,A2,104,False,
48825,417397,9th Company,2005,Action,48825_002,"I don't get it, soldier Did you see something?",9,B1,104,False,
48825,417397,9th Company,2005,Action,48825_003,"This is Ahmed -Say, Patephone, he's your pal, right?",9,B1,104,False,
48856,473488,"Guide to Recognizing Your Saints, A",2006,Crime,48856_001,"Is that all you think about, the Reaper guy?",9,A2,104,False,
48856,473488,"Guide to Recognizing Your Saints, A",2006,Crime,48856_002,"Lauriel She wants to go to White Oastle, alright?",9,B1,104,False,
48856,473488,"Guide to Recognizing Your Saints, A",2006,Crime,48856_003,"You stay right here at home with us, okay?",9,A2,104,False,
48863,431641,Azumi 2: Death or Love,2005,Action,48863_001,"With a pretty face like this, you commit murder?",9,A2,104,False,
48863,431641,Azumi 2: Death or Love,2005,Action,48863_002,These guys are wearing steel armor Is that Kanbei?,9,B1,103,False,
48863,431641,Azumi 2: Death or Love,2005,Action,48863_003,You're really going to become a soldier for Sanada?,9,B1,103,False,
48877,489270,Saw III,2006,Crime,48877_001,"Tell me if you feel any pain, all right?",9,A2,104,False,
48877,489270,Saw III,2006,Crime,48877_002,Are you ready to go to the hospital now?,9,A2,103,False,
48877,489270,Saw III,2006,Crime,48877_003,Will you claim the key to save only yourself?,9,B1,103,False,
48879,437232,Catch a Fire,2006,Drama,48879_001,"A man who said, 'I must do something now.",9,B1,101,False,
48879,437232,Catch a Fire,2006,Drama,48879_002,"Each one of you, I know who you are!",9,A2,101,False,
48879,437232,Catch a Fire,2006,Drama,48879_003,"From the communists, that train you, supply you weapons.",9,B1,101,False,
48970,258885,Platform (Zhantai),2000,Drama,48970_001,"Driver Xue, sound the horn - Zhang Jun, your trousers?",9,B1,104,False,
48970,258885,Platform (Zhantai),2000,Drama,48970_002,"I'm an art worker, I use my brain Really?",9,B1,104,False,
48970,258885,Platform (Zhantai),2000,Drama,48970_003,"No, I never went to school Who is she?",9,A2,104,False,
48982,424095,Flushed Away,2006,Animation,48982_001,"Rita, where are you taking this handsome young man?",9,B1,104,False,
48982,424095,Flushed Away,2006,Animation,48982_002,Ice cold Rita Won't you be sweeter to me?,9,B1,103,False,
48982,424095,Flushed Away,2006,Animation,48982_003,Will you make an honest woman of my daughter?,9,B1,103,False,
48997,396171,Perfume: The Story of a Murderer,2006,Crime,48997_001,"And all this, because you had a bad dream?",9,A2,104,False,
48997,396171,Perfume: The Story of a Murderer,2006,Crime,48997_002,"Will you be creating a new perfume, Monsieur Baldini?",9,B1,104,False,
48997,396171,Perfume: The Story of a Murderer,2006,Crime,48997_003,You were trying to distil the smell of copper?,9,A2,103,False,
49130,401445,"Good Year, A",2006,Comedy,49130_001,"All right, so what do we do with that?",9,A2,104,False,
49130,401445,"Good Year, A",2006,Comedy,49130_002,"But I tended to things for him, you know?",9,A2,104,False,
49130,401445,"Good Year, A",2006,Comedy,49130_003,"Is, uh, is this made here on the estate?",9,A2,104,False,
49205,433442,"Return, The",2006,Sci-Fi,49205_001,And do you know where I might find him?,9,A2,103,False,
49205,433442,"Return, The",2006,Sci-Fi,49205_002,But what about Texas being off-limits for you?,9,A2,103,False,
49205,433442,"Return, The",2006,Sci-Fi,49205_003,Did you ever even try to meet someone else?,9,B1,103,False,
49265,420901,Shooting Dogs (a.k.a. Beyond the Gates),2005,Documentary,49265_001,"Capitaine Delon, how do you view the situation now?",9,B1,104,False,
49265,420901,Shooting Dogs (a.k.a. Beyond the Gates),2005,Documentary,49265_002,"Do you know what's so strange, Julius, even now?",9,A2,104,False,
49265,420901,Shooting Dogs (a.k.a. Beyond the Gates),2005,Documentary,49265_003,"What's going on here is not my choice, okay?",9,A2,104,False,
49272,381061,Casino Royale,2006,Action,49272_001,"PLEASE MAY I HAVE YOUR ATTENTION, LADIES AND GENTLEMEN?",9,B1,104,False,
49272,381061,Casino Royale,2006,Action,49272_002,"WELL, HOW THE HELL DOES HE KNOW THESE THINGS?",9,A2,104,False,
49272,381061,Casino Royale,2006,Action,49272_003,"YOU KNEW I WOULDN'T LET THIS DROP, DIDN'T YOU?",9,B1,104,False,
49274,366548,Happy Feet,2006,Adventure,49274_001,"Lovelace, did you ever actually meet a mystic being?",9,B1,104,False,
49274,366548,Happy Feet,2006,Adventure,49274_002,But how will I know which one's my mama?,9,A2,103,False,
49274,366548,Happy Feet,2006,Adventure,49274_003,Do you think he went to a happy place?,9,A2,103,False,
49276,454987,Let's Go to Prison,2006,Comedy,49276_001,"Look here, Nelson, can I ask you a question?",9,B1,104,False,
49276,454987,Let's Go to Prison,2006,Comedy,49276_002,"Now hear me out on this one, all right?",9,A2,104,False,
49276,454987,Let's Go to Prison,2006,Comedy,49276_003,"You know, 20 of all prisoners aren't even US citizens?",9,B1,104,False,
49278,453467,Déjà Vu (Deja Vu),2006,Action,49278_001,"Besides, I think I'd remember if that happened, right?",9,B1,104,False,
49278,453467,Déjà Vu (Deja Vu),2006,Action,49278_002,"I mean, how'd you know those things about me?",9,A2,104,False,
49278,453467,Déjà Vu (Deja Vu),2006,Action,49278_003,"One man's terrorist is another man's patriot, isn't it?",9,B1,104,False,
49280,308055,Bobby,2006,Drama,49280_001,"Do we have to do this every day, Miguel?",9,A2,104,False,
49280,308055,Bobby,2006,Drama,49280_002,"Don't you have a home to go to, John?",9,A2,104,False,
49280,308055,Bobby,2006,Drama,49280_003,"Ladies and gentlemen, could I have your attention, please?",9,B1,104,False,
49282,790604,Deck the Halls,2006,Comedy,49282_001,"Snowmen, eggnog, caroling - we're gonna do it all, OK?",9,B1,104,False,
49282,790604,Deck the Halls,2006,Comedy,49282_002,"Yeah, well, you see that tyre-kicker right there?",9,A2,104,False,
49282,790604,Deck the Halls,2006,Comedy,49282_003,"You don't happen to have a cat, do you?",9,A2,104,False,
49284,499603,10 Items or Less,2006,Comedy,49284_001,"Hey, Lorraine, have another beer for the baby, huh?",9,B1,104,False,
49284,499603,10 Items or Less,2006,Comedy,49284_002,"I bet they spelled it wrong too, didn't they?",9,B1,104,False,
49284,499603,10 Items or Less,2006,Comedy,49284_003,"I could never-- So you-- You really anticipate, right?",9,A2,104,False,
49286,457939,"Holiday, The",2006,Comedy,49286_001,"But can we talk about you some more, please?",9,A2,104,False,
49286,457939,"Holiday, The",2006,Comedy,49286_002,"We've made a great impression on you, haven't we?",9,B1,104,False,
49286,457939,"Holiday, The",2006,Comedy,49286_003,"You know, the one that unties at the back?",9,A2,104,False,
49314,433387,Harsh Times,2006,Action,49314_001,"Hey, why don't you ask that homegirl right there?",9,B1,104,False,
49314,433387,Harsh Times,2006,Action,49314_002,"Oh, you going to be happy once he's dead?",9,B1,104,False,
49314,433387,Harsh Times,2006,Action,49314_003,"When the hell'd you get all the pistos, dog?",9,A2,104,False,
49396,365830,Tenacious D in The Pick of Destiny,2006,Adventure,49396_001,Aren t you the guitar guy from the boardwalk?,9,B1,103,False,
49396,365830,Tenacious D in The Pick of Destiny,2006,Adventure,49396_002,Don t you know genius when you see it?,9,A2,103,False,
49396,365830,Tenacious D in The Pick of Destiny,2006,Adventure,49396_003,How was that big power meeting you guys had?,9,A2,103,False,
49422,464913,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",2006,Adventure,49422_001,"Larmina, honey, can you drop me at the office?",9,A2,104,False,
49422,464913,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",2006,Adventure,49422_002,"You want to end up like your chickens, Bramard?",9,B1,104,False,
49422,464913,"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions)",2006,Adventure,49422_003,Why keep the briefcase if you had the plans?,9,B1,103,False,
49435,393635,Reeker,2005,Horror,49435_001,"You are now no tell ghost stories, do you?",9,A2,104,False,
49435,393635,Reeker,2005,Horror,49435_002,How did you know that my eyes are brown?,9,A2,103,False,
49435,393635,Reeker,2005,Horror,49435_003,"And you Gratchen, I thought you had more sense.",9,B1,101,False,
49524,762121,"Nativity Story, The",2006,Drama,49524_001,"The tax collection in Galilee, any sign of rebellion?",9,B1,104,False,
49524,762121,"Nativity Story, The",2006,Drama,49524_002,You wish to travel to the land of Judea?,9,A2,103,False,
49524,762121,"Nativity Story, The",2006,Drama,49524_003,"Balthasar, if what the prophet says here is true...",9,B1,101,False,
49526,480271,National Lampoon's Van Wilder: The Rise of Taj,2006,Comedy,49526_001,"But look, the point is that there's potential, okay?",9,B1,104,False,
49526,480271,National Lampoon's Van Wilder: The Rise of Taj,2006,Comedy,49526_002,"But the joke's on all of us, isn't it?",9,A2,104,False,
49526,480271,National Lampoon's Van Wilder: The Rise of Taj,2006,Comedy,49526_003,"Following the tradition of the great Stephen Hawking, huh?",9,B1,104,False,
49528,454970,Turistas,2006,Adventure,49528_001,"So, any idea what these guys are talking about?",9,B1,104,False,
49528,454970,Turistas,2006,Adventure,49528_002,"So, how does this rank with your other trips?",9,A2,104,False,
49528,454970,Turistas,2006,Adventure,49528_003,"You know, with doctors who operate instead of amputate?",9,B1,104,False,
49530,450259,Blood Diamond,2006,Action,49530_001,"Clean living and a pure heart, I suppose, huh?",9,B1,104,False,
49530,450259,Blood Diamond,2006,Action,49530_002,"Hey, Archer, next time, you bring satellite TV, eh?",9,B1,104,False,
49530,450259,Blood Diamond,2006,Action,49530_003,"I'm a journalist, and he's my cameraman, all right?",9,B1,104,False,
49649,449010,Eragon,2006,Action,49649_001,"It's not as easy as it looks, is it?",9,A2,104,False,
49649,449010,Eragon,2006,Action,49649_002,Do you not listen to anything I tell you?,9,A2,103,False,
49649,449010,Eragon,2006,Action,49649_003,"The fortuneteller-- - Did she tell you about him, huh?",9,A2,102,False,
49651,479143,Rocky Balboa,2006,Action,49651_001,"Or like my kid says, it's just like ego?",9,A2,104,False,
49651,479143,Rocky Balboa,2006,Action,49651_002,"What're you doing, pushing my hand away like that?",9,B1,104,False,
49651,479143,Rocky Balboa,2006,Action,49651_003,Now you know what this animal is doing here?,9,A2,103,False,
49666,422295,Fur: An Imaginary Portrait of Diane Arbus,2006,Drama,49666_001,"At me, I guess, Why isn't she your girlfriend?",9,B1,104,False,
49666,422295,Fur: An Imaginary Portrait of Diane Arbus,2006,Drama,49666_002,"Go ahead, take it, - Okay, What is it, Grace?",9,A2,104,False,
49666,422295,Fur: An Imaginary Portrait of Diane Arbus,2006,Drama,49666_003,"I unbuttoned my dress on the porch tonight, What?",9,B1,104,False,
49735,443431,Another Gay Movie,2006,Comedy,49735_001,"OK, who has a hot prospect for the weekend?",9,B1,104,False,
49735,443431,Another Gay Movie,2006,Comedy,49735_002,"So, who's gettin' laid at Muffler's graduation party tonight?",9,B2,104,False,
49735,443431,Another Gay Movie,2006,Comedy,49735_003,"You boys still talkin' 'bout pussy, steada gettin' it?",9,B1,104,False,
49772,446755,"Painted Veil, The",2006,Drama,49772_001,"Besides, what would happen if you should fall ill?",9,B1,104,False,
49772,446755,"Painted Veil, The",2006,Drama,49772_002,"You have no idea what that is, do you?",9,A2,104,False,
49772,446755,"Painted Veil, The",2006,Drama,49772_003,Do you know a place called Mei-Tan-Fu?,9,B1,103,False,
49793,758794,We Are Marshall,2006,Drama,49793_001,"Here's the play Fire left, 422-Z-Rocket, all right?",9,B1,104,False,
49793,758794,We Are Marshall,2006,Drama,49793_002,"I'll see you in a couple of hours, right?",9,A2,104,False,
49793,758794,We Are Marshall,2006,Drama,49793_003,"May I speak with you for a moment, please?",9,A2,104,False,
49822,343737,"Good Shepherd, The",2006,Drama,49822_001,Are there any regulars that can fit me anymore?,9,B1,103,False,
49822,343737,"Good Shepherd, The",2006,Drama,49822_002,Are you saving the World and keeping us safe?,9,A2,103,False,
49822,343737,"Good Shepherd, The",2006,Drama,49822_003,Do you what our code name is for you?,9,A2,103,False,
49824,443489,Dreamgirls,2006,Drama,49824_001,"Did you look for work this week, Miss White?",9,A2,104,False,
49824,443489,Dreamgirls,2006,Drama,49824_002,"Do you read contracts, or are you just pretty?",9,B1,104,False,
49824,443489,Dreamgirls,2006,Drama,49824_003,"I miss you, old friend Can I hold you?",9,A2,104,False,
49872,831315,Loose Change: Second Edition,2006,Documentary,49872_001,"His mother asks him again, Who are these guys?",9,B1,104,False,
49872,831315,Loose Change: Second Edition,2006,Documentary,49872_002,"Yes Mark, I believe you, who are these guys?",9,A2,104,False,
49872,831315,Loose Change: Second Edition,2006,Documentary,49872_003,Do you see the triangular bezels around the openings?,9,B1,103,False,
49910,463998,Freedom Writers,2007,Drama,49910_001,"And what are you telling me about that, huh?",9,A2,104,False,
49910,463998,Freedom Writers,2007,Drama,49910_002,"Every day I'd worry, When will I be free?",9,A2,104,False,
49910,463998,Freedom Writers,2007,Drama,49910_003,"Okay, you ready to get this party going on?",9,A2,104,False,
49932,460829,Inland Empire,2006,Drama,49932_001,"He was the guy I found same, they know?",9,A2,104,False,
49932,460829,Inland Empire,2006,Drama,49932_002,All right It knows the man which lives here?,9,A2,103,False,
49932,460829,Inland Empire,2006,Drama,49932_003,I am going to have a glance Who was?,9,A2,103,False,
49961,465551,Notes on a Scandal,2006,Drama,49961_001,"And if you jumped, was it into a dike?",9,A2,104,False,
49961,465551,Notes on a Scandal,2006,Drama,49961_002,"Ben, put it in the car, would you, please?",9,A2,104,False,
49961,465551,Notes on a Scandal,2006,Drama,49961_003,"Has everyone met our new art teacher, Sheba Hart?",9,B1,104,False,
50003,398913,DOA: Dead or Alive,2006,Action,50003_001,"Hayabusa, why do you invade my privacy this way?",9,B1,104,False,
50003,398913,DOA: Dead or Alive,2006,Action,50003_002,"I've come at a bad time again, haven't I?",9,A2,104,False,
50003,398913,DOA: Dead or Alive,2006,Action,50003_003,"Weatherby, have you got those diagnostic reports I requested?",9,B2,104,False,
50005,473444,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,Action,50005_001,"Who then, do you think I should have married?",9,A2,104,False,
50005,473444,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,Action,50005_002,Didn't you say she died a long time ago?,9,A2,103,False,
50005,473444,Curse of the Golden Flower (Man cheng jin dai huang jin jia),2006,Action,50005_003,Have you been visiting with the Crown Prince again?,9,B1,103,False,
50011,808185,"Bothersome Man, The (Brysomme mannen, Den)",2006,Comedy,50011_001,I hope you didn't leave Anne Britt for me?,9,B1,103,False,
50011,808185,"Bothersome Man, The (Brysomme mannen, Den)",2006,Comedy,50011_002,Are you uncomfortable with me living with someone else?,9,B1,101,False,
50011,808185,"Bothersome Man, The (Brysomme mannen, Den)",2006,Comedy,50011_003,"I've been drinking all night, but it doesn't work.",9,B1,101,False,
50064,452624,"Good German, The",2006,Drama,50064_001,"Now, if I wanted to request a specific driver...?",9,B1,104,False,
50064,452624,"Good German, The",2006,Drama,50064_002,"The little girl in the photograph, is that Dora?",9,B1,104,False,
50064,452624,"Good German, The",2006,Drama,50064_003,And Captain Teitel himself will meet us in Kreuzberg?,9,B1,103,False,
50068,498380,Letters from Iwo Jima,2006,Drama,50068_001,"That's what you were put here for, isn't it?",9,A2,104,False,
50068,498380,Letters from Iwo Jima,2006,Drama,50068_002,How did you manage to get the Johnnie Walker?,9,A2,103,False,
50068,498380,Letters from Iwo Jima,2006,Drama,50068_003,How long have you been waiting here for me?,9,A2,103,False,
50147,454082,Black Christmas,2006,Action,50147_001,"I mean, really, where does she have to go?",9,A2,104,False,
50147,454082,Black Christmas,2006,Action,50147_002,"Look, I'm tellin' you, it's the window, Kelli, okay?",9,B1,104,False,
50147,454082,Black Christmas,2006,Action,50147_003,Isn't she upstairs writing a card to her sister?,9,B1,103,False,
50149,308353,Happily N'Ever After,2007,Animation,50149_001,"Did you come from the palace, by any chance?",9,A2,104,False,
50149,308353,Happily N'Ever After,2007,Animation,50149_002,"Mon fr re, what are you doing hanging around?",9,B1,104,False,
50149,308353,Happily N'Ever After,2007,Animation,50149_003,"While I have your attention, you see that there?",9,A2,104,False,
50151,763840,Home of the Brave,2007,Action,50151_001,"I'm gonna give you a call later, though, okay?",9,B1,104,False,
50151,763840,Home of the Brave,2007,Action,50151_002,"It's like nothing makes any sense anymore, does it?",9,B1,104,False,
50151,763840,Home of the Brave,2007,Action,50151_003,"It's like they're looking over my shoulder, you know?",9,B1,104,False,
50153,462229,Code Name: The Cleaner,2007,Action,50153_001,Am I the lover that I think I am?,9,A2,103,False,
50153,462229,Code Name: The Cleaner,2007,Action,50153_002,How would you like to join our training program?,9,B1,103,False,
50153,462229,Code Name: The Cleaner,2007,Action,50153_003,So I take it you're not just a waitress?,9,A2,103,False,
50158,775539,Stomp the Yard,2007,Drama,50158_001,Aren't you sick of living in Mu Gamma's shadow?,9,B1,103,False,
50158,775539,Stomp the Yard,2007,Drama,50158_002,Can we be better than we ever have been?,9,A2,103,False,
50158,775539,Stomp the Yard,2007,Drama,50158_003,Did he tell you he has a criminal record?,9,A2,103,False,
50160,482546,Miss Potter,2006,Drama,50160_001,And what do you think jumped into my pockets?,9,A2,103,False,
50160,482546,Miss Potter,2006,Drama,50160_002,Are you based the animal characters on your friends?,9,B1,103,False,
50160,482546,Miss Potter,2006,Drama,50160_003,But what about all the blessings of being alone?,9,B1,103,False,
50162,344854,Arthur and the Invisibles,2007,Action,50162_001,"Ah, ah, ah, Wonderful So, where do I sign?",9,B1,104,False,
50162,344854,Arthur and the Invisibles,2007,Action,50162_002,"Granny, please can I drive on the way back?",9,A2,104,False,
50162,344854,Arthur and the Invisibles,2007,Action,50162_003,"May I have the honor of this dance, Princess?",9,B1,104,False,
50183,323120,Loving Annabelle,2006,Drama,50183_001,Can't we just have a nice evening out together?,9,B1,103,False,
50183,323120,Loving Annabelle,2006,Drama,50183_002,You want me to take out my nose ring?,9,A2,103,False,
50183,323120,Loving Annabelle,2006,Drama,50183_003,"And, you know, it didn't sit right with me.",9,A2,101,False,
50259,468526,Old Joy,2006,Drama,50259_001,"But I look pretty cool with one hand, right?",9,A2,104,False,
50259,468526,Old Joy,2006,Drama,50259_002,Could I get the same as my friend please?,9,A2,103,False,
50259,468526,Old Joy,2006,Drama,50259_003,Think about help me out with a little change?,9,A2,103,False,
50271,465676,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan),2006,Action,50271_001,Looking at this mask what do you two see?,9,A2,103,False,
50271,465676,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan),2006,Action,50271_002,Now You think you are capable of killing me?,9,A2,103,False,
50271,465676,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan),2006,Action,50271_003,"No, it doesn't Do you know why I punished you?",10,B1,100,False,
50440,772193,Primeval,2007,Horror,50440_001,"By the way, you think Roger's tapping that ass?",9,A2,104,False,
50440,772193,Primeval,2007,Horror,50440_002,Want me to produce a story on this crocodile?,9,B1,103,False,
50440,772193,Primeval,2007,Horror,50440_003,What has become of the rest of the tape?,9,A2,103,False,
50442,426883,Alpha Dog,2007,Crime,50442_001,"And you agreed to drive him, just like that?",9,A2,104,False,
50442,426883,Alpha Dog,2007,Crime,50442_002,"Darling, can you stay with Julie and Sabrina tonight?",9,B1,104,False,
50442,426883,Alpha Dog,2007,Crime,50442_003,"Happy birthday, girl - You guys give us a second?",9,B1,104,False,
50445,455960,"Hitcher, The",2007,Action,50445_001,"For real, you spent 100 bucks on a teddy bear?",9,B1,104,False,
50445,455960,"Hitcher, The",2007,Action,50445_002,"Grace, go inside and call the police, all right?",9,A2,104,False,
50445,455960,"Hitcher, The",2007,Action,50445_003,What are you getting your daughter for her birthday?,9,B1,103,False,
50447,783238,"Dead Girl, The",2006,Drama,50447_001,"Baby, can you just tell me you love me?",9,A2,104,False,
50447,783238,"Dead Girl, The",2006,Drama,50447_002,"I don't have to tie you up, do I?",9,A2,104,False,
50447,783238,"Dead Girl, The",2006,Drama,50447_003,"If he shows up there, you call me, okay?",9,A2,104,False,
50514,457655,After the Wedding (Efter brylluppet),2006,Drama,50514_001,"I'd like to be alone for a while, okay?",9,A2,104,False,
50514,457655,After the Wedding (Efter brylluppet),2006,Drama,50514_002,"Is it fun playing God, you big, fat pig?",9,B1,104,False,
50514,457655,After the Wedding (Efter brylluppet),2006,Drama,50514_003,"Sure, but is one bottle of whiskey each enough?",9,B1,104,False,
50517,497986,Time (Shi gan),2006,Drama,50517_001,"For a guy's place, how come it's so clean?",9,A2,104,False,
50517,497986,Time (Shi gan),2006,Drama,50517_002,Didn't you come to my place for a reason?,9,A2,103,False,
50517,497986,Time (Shi gan),2006,Drama,50517_003,Do you remember that girl who hit your car?,9,B1,103,False,
50589,366721,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei),2004,Drama,50589_001,"You've got a son who is a soldier, right?",9,A2,104,False,
50589,366721,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei),2004,Drama,50589_002,The Consul shouted Don't you realize you're in danger?,9,B1,103,False,
50589,366721,Trilogy: The Weeping Meadow (Trilogia: To livadi pou dakryzei),2004,Drama,50589_003,"I, m afraid of the dark days to come.",9,A2,101,False,
50601,398808,Bridge to Terabithia,2007,Adventure,50601_001,"It can't be the trick we played, can it?",9,A2,104,False,
50601,398808,Bridge to Terabithia,2007,Adventure,50601_002,"Those drawings you make, you seen those things yourself?",9,B1,104,False,
50601,398808,Bridge to Terabithia,2007,Adventure,50601_003,Are we slaying the giant troll after school today?,9,B1,103,False,
50613,369359,Dead Meat,2004,Horror,50613_001,Is there something wrong with that one back there?,9,B1,103,False,
50613,369359,Dead Meat,2004,Horror,50613_002,So they've given up on the county of Leitrim?,9,A2,103,False,
50613,369359,Dead Meat,2004,Horror,50613_003,What about if we go over that hill there?,9,A2,103,False,
50685,473308,Waitress,2007,Comedy,50685_001,"And do you have any, uh, questions for me?",9,B1,104,False,
50685,473308,Waitress,2007,Comedy,50685_002,"And what time does this office normally open, Doctor, 8 30?",9,B1,104,False,
50685,473308,Waitress,2007,Comedy,50685_003,"Hey, can you give me a ride home, Becky?",9,A2,104,False,
50703,846789,"Secret, The",2006,Documentary,50703_001,How can I get more of the green stuff?,9,A2,103,False,
50703,846789,"Secret, The",2006,Documentary,50703_002,How can I get more of wealth and prosperity?,9,B1,103,False,
50703,846789,"Secret, The",2006,Documentary,50703_003,The answers are what am I attracting right now?,9,A2,103,False,
50774,417072,R-Point (Arpointeu),2004,Action,50774_001,"Anyway, what made you come up here at night?",9,A2,104,False,
50774,417072,R-Point (Arpointeu),2004,Action,50774_002,"By the way, is a French unit stationed nearby?",9,B1,104,False,
50774,417072,R-Point (Arpointeu),2004,Action,50774_003,"We're basically a bunch of chumps, right Sergeant OH?",9,B1,104,False,
50792,395495,Catch and Release,2006,Comedy,50792_001,"And we're staying at the Silver Saddle Motel, okay?",9,B1,104,False,
50792,395495,Catch and Release,2006,Comedy,50792_002,"I mean, the vodka, the pills or the combo?",9,A2,104,False,
50792,395495,Catch and Release,2006,Comedy,50792_003,And you don't know whose account it went to?,9,A2,103,False,
50794,475394,Smokin' Aces,2006,Action,50794_001,"And please, for me, will you do one thing?",9,A2,104,False,
50794,475394,Smokin' Aces,2006,Action,50794_002,"And who else has access to the floor, Bill?",9,A2,104,False,
50794,475394,Smokin' Aces,2006,Action,50794_003,"It's a matter of who outhustles who, you know?",9,B1,104,False,
50796,397044,Blood and Chocolate,2007,Drama,50796_001,"Why do you know so much about wolves, Vivian?",9,A2,104,False,
50796,397044,Blood and Chocolate,2007,Drama,50796_002,Don't you have a home to go back to?,9,A2,103,False,
50796,397044,Blood and Chocolate,2007,Drama,50796_003,How's an American girl end up in Romania anyhow?,9,B1,103,False,
50798,799949,Epic Movie,2007,Adventure,50798_001,"Let's start things off with a bang, shall we?",9,B1,104,False,
50798,799949,Epic Movie,2007,Adventure,50798_002,"You're not gonna make Peter king too, are you?",9,B1,104,False,
50798,799949,Epic Movie,2007,Adventure,50798_003,And that's why you have such a tough exterior?,9,B1,103,False,
50800,425430,"Messengers, The",2007,Drama,50800_001,"I need you to be a big boy, okay?",9,A2,104,False,
50800,425430,"Messengers, The",2007,Drama,50800_002,"Now you try to get some sleep now, okay?",9,A2,104,False,
50800,425430,"Messengers, The",2007,Drama,50800_003,Don't you miss having a family of your own?,9,B1,103,False,
50802,490084,Because I Said So,2007,Comedy,50802_001,"And who am I supposed to choose anyway, huh?",9,B1,104,False,
50802,490084,Because I Said So,2007,Comedy,50802_002,"I'm gonna call you when I get home, okay?",9,B1,104,False,
50802,490084,Because I Said So,2007,Comedy,50802_003,"If I say marriage, then what do you say?",9,A2,104,False,
50804,367959,Hannibal Rising,2007,Drama,50804_001,"Fabius So, what do you think of your strategy?",9,A2,104,False,
50804,367959,Hannibal Rising,2007,Drama,50804_002,"The luck seems to them, Which family is this?",9,A2,104,False,
50804,367959,Hannibal Rising,2007,Drama,50804_003,Did you really think that the Roman would surrender?,9,A2,103,False,
50806,477051,Norbit,2007,Comedy,50806_001,"Break it to her gentle for me, would you?",9,A2,104,False,
50806,477051,Norbit,2007,Comedy,50806_002,"Hey, what are you doing with those things, Kate?",9,B1,104,False,
50806,477051,Norbit,2007,Comedy,50806_003,"I'm good, but how about you and your head?",9,A2,104,False,
50858,441774,Lonely Hearts,2006,Crime,50858_001,"How 'bout uh, this guy, you ever seen him?",9,B1,104,False,
50858,441774,Lonely Hearts,2006,Crime,50858_002,"How long you gonna keep me a secret, huh?",9,B1,104,False,
50858,441774,Lonely Hearts,2006,Crime,50858_003,"Room and board for the next fifty, sixty years?",9,B1,104,False,
50872,382932,Ratatouille,2007,Animation,50872_001,"A shortage of food, or a surplus of snobbery?",9,B1,104,False,
50872,382932,Ratatouille,2007,Animation,50872_002,"Then tell me, Ambrister, how could it be popular?",9,A2,104,False,
50872,382932,Ratatouille,2007,Animation,50872_003,Can I interest you in a dessert this evening?,9,B1,103,False,
50886,428541,Five Fingers,2006,Drama,50886_001,"Even if you knew, what good would that do?",9,A2,104,False,
50886,428541,Five Fingers,2006,Drama,50886_002,"Gavin, what if these guys don't want a ransom?",9,B1,104,False,
50886,428541,Five Fingers,2006,Drama,50886_003,"What is so important that you would cheat, eh?",9,B1,104,False,
50892,377079,Izo,2004,Action,50892_001,"Why don't you give it up, for Christ's sake?",9,B1,104,False,
50892,377079,Izo,2004,Action,50892_002,Do you also wish to destroy your very soul?,9,B1,103,False,
50892,377079,Izo,2004,Action,50892_003,How could anything divine appear before scum like you?,9,B1,103,False,
50912,401711,"Paris, I Love You (Paris, je t'aime)",2006,Romance,50912_001,"And that book guy, he's still in your life?",9,B1,104,False,
50912,401711,"Paris, I Love You (Paris, je t'aime)",2006,Romance,50912_002,Can I go out and play with my friends?,9,A2,103,False,
